task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,p
E2,facebook_artist,1,12,0.995238,1.00478,1.26121,0.00,0.995238,0.792886,0.3
E2,facebook_artist,2,12,0.998911,1.00478,2.20262,0.00,0.747613,0.402475,0.3
E2,facebook_artist,3,12,0.938454,1.26941,2.23981,0.00,0.599016,0.383318,0.3
E2,facebook_artist,4,12,0.973209,1.26941,2.97404,0.00,0.584102,0.296172,0.3
E2,facebook_artist,5,12,0.977703,1.26941,3.18076,0.00,0.575663,0.277262,0.3
E2,facebook_artist,6,12,1.000000,1.26941,3.18076,0.00,0.570232,0.275973,0.3
E2,facebook_artist,7,12,0.996355,1.26941,3.2441,0.00,0.566443,0.270390,0.3
E2,facebook_artist,8,12,0.967527,1.55098,3.51938,0.00,0.489428,0.251220,0.3
E2,facebook_artist,9,12,0.966490,1.55098,3.76202,0.00,0.487788,0.236482,0.3
E2,facebook_artist,10,12,0.958443,1.55098,329.045,0.00,0.486487,0.003035,0.3
E2,facebook_artist,11,12,0.955154,1.55098,329.045,0.00,0.485430,0.003035,0.3
E2,facebook_artist,12,12,0.972096,1.55098,329.045,0.00,0.484554,0.003035,0.3
E2,facebook_artist,13,12,0.967577,1.55098,329.045,0.00,0.483817,0.003035,0.3
E2,facebook_artist,14,12,0.959785,1.64263,329.045,0.00,0.463351,0.003035,0.3
E2,facebook_artist,15,12,0.966491,1.64263,329.045,0.00,0.462850,0.003035,0.3
E2,facebook_artist,16,12,0.958252,1.84698,329.045,0.00,0.423511,0.003035,0.3
E2,facebook_artist,17,12,0.957873,1.84698,329.045,0.00,0.423186,0.003035,0.3
E2,facebook_artist,18,12,0.947701,2.42056,329.045,0.00,0.341600,0.003035,0.3
E2,facebook_artist,19,12,0.942503,2.42056,329.045,0.00,0.341430,0.003035,0.3
E2,facebook_artist,20,12,0.957928,2.42056,329.045,0.00,0.341278,0.003035,0.3
E2,facebook_artist,21,12,0.953627,2.42056,329.045,0.00,0.341141,0.003035,0.3
E2,facebook_artist,22,12,0.959090,2.42056,329.045,0.00,0.341016,0.003035,0.3
E2,facebook_artist,23,12,0.949712,2.52941,329.045,0.00,0.328866,0.003035,0.3
E2,facebook_artist,24,12,0.949058,2.52941,329.045,0.00,0.328769,0.003035,0.3
E2,facebook_artist,25,12,0.958336,2.52941,329.045,0.00,0.328679,0.003035,0.3
E2,facebook_artist,26,12,0.965980,2.52941,329.045,0.00,0.328597,0.003035,0.3
E2,facebook_artist,27,12,0.972417,2.52941,329.045,0.00,0.328521,0.003035,0.3
E2,facebook_artist,28,12,0.969452,2.52941,329.045,0.00,0.328450,0.003035,0.3
E2,facebook_artist,29,12,0.967008,2.52941,329.045,0.00,0.328384,0.003035,0.3
E2,facebook_artist,30,12,0.959498,2.58824,329.045,0.00,0.322180,0.003035,0.3
E2,facebook_artist,1,13,0.995238,1.00478,1.27254,0.00,0.995238,0.785829,0.3
E2,facebook_artist,2,13,0.998911,1.00478,1.9599,0.00,0.747613,0.445147,0.3
E2,facebook_artist,3,13,0.999483,1.00478,2.01581,0.00,0.701582,0.418569,0.3
E2,facebook_artist,4,13,1.004569,1.00478,2.18392,0.00,0.681580,0.385097,0.3
E2,facebook_artist,5,13,0.981596,1.1662,2.34779,0.00,0.609637,0.359288,0.3
E2,facebook_artist,6,13,0.992985,1.1662,2.83828,0.00,0.603590,0.304479,0.3
E2,facebook_artist,7,13,0.994252,1.1662,2.83828,0.00,0.599377,0.303371,0.3
E2,facebook_artist,8,13,0.987599,1.1662,2.85262,0.00,0.596273,0.301254,0.3
E2,facebook_artist,9,13,0.965900,1.52495,4.8132,0.00,0.493828,0.189576,0.3
E2,facebook_artist,10,13,0.968118,1.52495,4.86176,0.00,0.492496,0.187656,0.3
E2,facebook_artist,11,13,0.954531,1.79949,331.993,0.00,0.434612,0.003008,0.3
E2,facebook_artist,12,13,0.941520,2.12812,331.993,0.00,0.380811,0.003008,0.3
E2,facebook_artist,13,13,0.965396,2.12812,331.993,0.00,0.380350,0.003008,0.3
E2,facebook_artist,14,13,0.955864,2.12812,331.993,0.00,0.379956,0.003008,0.3
E2,facebook_artist,15,13,0.968777,2.12812,331.993,0.00,0.379615,0.003008,0.3
E2,facebook_artist,16,13,0.964459,2.12812,331.993,0.00,0.379317,0.003008,0.3
E2,facebook_artist,17,13,0.961748,2.12812,331.993,0.00,0.379056,0.003008,0.3
E2,facebook_artist,18,13,0.962518,2.12812,331.993,0.00,0.378823,0.003008,0.3
E2,facebook_artist,19,13,0.973007,2.12812,331.993,0.00,0.378616,0.003008,0.3
E2,facebook_artist,20,13,0.970861,2.12812,331.993,0.00,0.378429,0.003008,0.3
E2,facebook_artist,21,13,0.973841,2.12812,331.993,0.00,0.378261,0.003008,0.3
E2,facebook_artist,22,13,0.980817,2.12812,331.993,0.00,0.378108,0.003008,0.3
E2,facebook_artist,23,13,0.973184,2.12812,331.993,0.00,0.377968,0.003008,0.3
E2,facebook_artist,24,13,0.977809,2.12812,331.993,0.00,0.377840,0.003008,0.3
E2,facebook_artist,25,13,0.976701,2.12812,331.993,0.00,0.377723,0.003008,0.3
E2,facebook_artist,26,13,0.982080,2.12812,331.993,0.00,0.377614,0.003008,0.3
E2,facebook_artist,27,13,0.984883,2.12812,331.993,0.00,0.377514,0.003008,0.3
E2,facebook_artist,28,13,0.979047,2.26897,331.993,0.00,0.358685,0.003008,0.3
E2,facebook_artist,29,13,0.964757,163.5,331.993,0.00,0.006098,0.003008,0.3
E2,facebook_artist,30,13,0.959308,163.5,331.993,0.00,0.006098,0.003008,0.3
E2,facebook_artist,1,14,0.995238,1.00478,1.25736,0.00,0.995238,0.795316,0.3
E2,facebook_artist,2,14,0.942308,1.13757,1.96263,0.00,0.685879,0.444618,0.3
E2,facebook_artist,3,14,0.999483,1.13757,2.18033,0.00,0.646642,0.392101,0.3
E2,facebook_artist,4,14,0.965317,1.24138,2.29687,0.00,0.593237,0.369311,0.3
E2,facebook_artist,5,14,0.981596,1.24138,2.82136,0.00,0.584547,0.307625,0.3
E2,facebook_artist,6,14,0.992985,1.24138,3.00872,0.00,0.578956,0.289600,0.3
E2,facebook_artist,7,14,0.994252,1.24138,3.03094,0.00,0.575057,0.286776,0.3
E2,facebook_artist,8,14,0.967527,1.51261,3.1006,0.00,0.498440,0.280501,0.3
E2,facebook_artist,9,14,0.966608,1.51261,4.0814,0.00,0.496742,0.219961,0.3
E2,facebook_artist,10,14,0.968228,1.51261,713.902,0.00,0.495394,0.001400,0.3
E2,facebook_artist,11,14,0.954635,1.79949,713.902,0.00,0.434612,0.001400,0.3
E2,facebook_artist,12,14,0.946467,1.84553,713.902,0.00,0.425620,0.001400,0.3
E2,facebook_artist,13,14,0.935438,2.19868,713.902,0.00,0.370586,0.001400,0.3
E2,facebook_artist,14,14,0.948568,2.19868,713.902,0.00,0.370211,0.001400,0.3
E2,facebook_artist,15,14,0.972823,2.19868,713.902,0.00,0.369888,0.001400,0.3
E2,facebook_artist,16,14,0.964374,2.19868,713.902,0.00,0.369605,0.001400,0.3
E2,facebook_artist,17,14,0.958862,2.19868,713.902,0.00,0.369356,0.001400,0.3
E2,facebook_artist,18,14,0.959715,2.19868,713.902,0.00,0.369135,0.001400,0.3
E2,facebook_artist,19,14,0.957014,2.19868,713.902,0.00,0.368938,0.001400,0.3
E2,facebook_artist,20,14,0.963481,2.19868,713.902,0.00,0.368761,0.001400,0.3
E2,facebook_artist,21,14,0.966855,2.19868,713.902,0.00,0.368601,0.001400,0.3
E2,facebook_artist,22,14,0.967011,2.19868,713.902,0.00,0.368455,0.001400,0.3
E2,facebook_artist,23,14,0.977381,2.19868,713.902,0.00,0.368323,0.001400,0.3
E2,facebook_artist,24,14,0.974738,2.19868,713.902,0.00,0.368201,0.001400,0.3
E2,facebook_artist,25,14,0.970328,2.19868,713.902,0.00,0.368089,0.001400,0.3
E2,facebook_artist,26,14,0.953988,345,713.902,0.00,0.002895,0.001400,0.3
E2,facebook_artist,27,14,0.960748,345,713.902,0.00,0.002895,0.001400,0.3
E2,facebook_artist,28,14,0.950914,345,713.902,0.00,0.002895,0.001400,0.3
E2,facebook_artist,29,14,0.958454,345,713.902,0.00,0.002894,0.001400,0.3
E2,facebook_artist,30,14,0.953857,345,713.902,0.00,0.002894,0.001400,0.3
E2,facebook_artist,1,15,0.995238,1.00478,1.24897,0.00,0.995238,0.800661,0.3
E2,facebook_artist,2,15,0.942308,1.13757,2.16745,0.00,0.685879,0.408156,0.3
E2,facebook_artist,3,15,0.999483,1.13757,2.35419,0.00,0.646642,0.367469,0.3
E2,facebook_artist,4,15,0.966355,1.2335,2.40715,0.00,0.595851,0.355075,0.3
E2,facebook_artist,5,15,0.948859,1.30465,3.07063,0.00,0.564834,0.285917,0.3
E2,facebook_artist,6,15,0.972564,1.30465,3.13373,0.00,0.559595,0.279571,0.3
E2,facebook_artist,7,15,0.985700,1.30465,3.2569,0.00,0.555938,0.269465,0.3
E2,facebook_artist,8,15,0.988750,1.30465,3.32992,0.00,0.553240,0.263679,0.3
E2,facebook_artist,9,15,0.964484,1.62273,3.50105,0.00,0.471842,0.251931,0.3
E2,facebook_artist,10,15,0.961302,1.62273,643.318,0.00,0.470622,0.001553,0.3
E2,facebook_artist,11,15,0.952974,1.62273,643.318,0.00,0.469631,0.001553,0.3
E2,facebook_artist,12,15,0.939937,1.90282,643.318,0.00,0.415729,0.001553,0.3
E2,facebook_artist,13,15,0.936386,1.90282,643.318,0.00,0.415181,0.001553,0.3
E2,facebook_artist,14,15,0.932519,1.90282,643.318,0.00,0.414713,0.001553,0.3
E2,facebook_artist,15,15,0.951979,1.90282,643.318,0.00,0.414309,0.001553,0.3
E2,facebook_artist,16,15,0.965224,1.90282,643.318,0.00,0.413956,0.001553,0.3
E2,facebook_artist,17,15,0.951278,2.4385,643.318,0.00,0.339736,0.001553,0.3
E2,facebook_artist,18,15,0.948823,2.4385,643.318,0.00,0.339548,0.001553,0.3
E2,facebook_artist,19,15,0.959666,2.4385,643.318,0.00,0.339381,0.001553,0.3
E2,facebook_artist,20,15,0.959677,2.4385,643.318,0.00,0.339231,0.001553,0.3
E2,facebook_artist,21,15,0.963288,2.4385,643.318,0.00,0.339095,0.001553,0.3
E2,facebook_artist,22,15,0.967810,2.4385,643.318,0.00,0.338971,0.001553,0.3
E2,facebook_artist,23,15,0.963653,2.4385,643.318,0.00,0.338859,0.001553,0.3
E2,facebook_artist,24,15,0.969435,2.4385,643.318,0.00,0.338756,0.001553,0.3
E2,facebook_artist,25,15,0.973480,2.4385,643.318,0.00,0.338661,0.001553,0.3
E2,facebook_artist,26,15,0.969887,2.4385,643.318,0.00,0.338573,0.001553,0.3
E2,facebook_artist,27,15,0.970826,2.4385,643.318,0.00,0.338492,0.001553,0.3
E2,facebook_artist,28,15,0.969909,2.4385,643.318,0.00,0.338417,0.001553,0.3
E2,facebook_artist,29,15,0.978648,2.4385,643.318,0.00,0.338348,0.001553,0.3
E2,facebook_artist,30,15,0.976295,2.4385,643.318,0.00,0.338282,0.001553,0.3
E2,facebook_artist,1,16,1.000000,1,1.25931,0.00,1.000000,0.794083,0.3
E2,facebook_artist,2,16,1.000000,1,2.14628,0.00,0.750000,0.411651,0.3
E2,facebook_artist,3,16,0.995345,1.01647,2.23497,0.00,0.696444,0.384019,0.3
E2,facebook_artist,4,16,0.966355,1.20522,2.59763,0.00,0.605407,0.332871,0.3
E2,facebook_artist,5,16,0.971156,1.20522,3.32542,0.00,0.596378,0.266653,0.3
E2,facebook_artist,6,16,0.972876,1.20717,3.39193,0.00,0.589937,0.260889,0.3
E2,facebook_artist,7,16,0.945325,1.7251,3.44877,0.00,0.453976,0.256313,0.3
E2,facebook_artist,8,16,0.967527,1.7251,3.77178,0.00,0.452149,0.236330,0.3
E2,facebook_artist,9,16,0.941593,1.73544,4.0109,0.00,0.448712,0.223407,0.3
E2,facebook_artist,10,16,0.944701,1.73544,4.47275,0.00,0.447605,0.202372,0.3
E2,facebook_artist,11,16,0.954635,1.73544,656.624,0.00,0.446706,0.001522,0.3
E2,facebook_artist,12,16,0.940135,2.23279,656.624,0.00,0.366467,0.001522,0.3
E2,facebook_artist,13,16,0.940368,2.23279,656.624,0.00,0.366039,0.001522,0.3
E2,facebook_artist,14,16,0.930239,2.23279,656.624,0.00,0.365673,0.001522,0.3
E2,facebook_artist,15,16,0.944063,2.23279,656.624,0.00,0.365357,0.001522,0.3
E2,facebook_artist,16,16,0.942947,2.23279,656.624,0.00,0.365082,0.001522,0.3
E2,facebook_artist,17,16,0.963479,2.23279,656.624,0.00,0.364839,0.001522,0.3
E2,facebook_artist,18,16,0.967323,2.23279,656.624,0.00,0.364623,0.001522,0.3
E2,facebook_artist,19,16,0.957560,2.23279,656.624,0.00,0.364431,0.001522,0.3
E2,facebook_artist,20,16,0.960438,2.23279,656.624,0.00,0.364257,0.001522,0.3
E2,facebook_artist,21,16,0.960612,2.23279,656.624,0.00,0.364101,0.001522,0.3
E2,facebook_artist,22,16,0.969844,2.23279,656.624,0.00,0.363959,0.001522,0.3
E2,facebook_artist,23,16,0.976314,2.23279,656.624,0.00,0.363830,0.001522,0.3
E2,facebook_artist,24,16,0.975576,2.23279,656.624,0.00,0.363711,0.001522,0.3
E2,facebook_artist,25,16,0.967793,2.52448,656.624,0.00,0.329206,0.001522,0.3
E2,facebook_artist,26,16,0.973929,2.52448,656.624,0.00,0.329124,0.001522,0.3
E2,facebook_artist,27,16,0.971754,2.52448,656.624,0.00,0.329047,0.001522,0.3
E2,facebook_artist,28,16,0.973956,2.52448,656.624,0.00,0.328976,0.001522,0.3
E2,facebook_artist,29,16,0.975433,2.52448,656.624,0.00,0.328910,0.001522,0.3
E2,facebook_artist,30,16,0.971858,2.52448,656.624,0.00,0.328848,0.001522,0.3
E2,facebook_artist,1,17,1.000000,1,1.23771,0.00,1.000000,0.807943,0.3
E2,facebook_artist,2,17,1.000000,1,2.14473,0.00,0.750000,0.411910,0.3
E2,facebook_artist,3,17,0.938454,1.27262,2.19419,0.00,0.597932,0.390019,0.3
E2,facebook_artist,4,17,0.973209,1.27262,2.76561,0.00,0.583070,0.315444,0.3
E2,facebook_artist,5,17,0.954167,1.28187,2.98902,0.00,0.571791,0.292683,0.3
E2,facebook_artist,6,17,0.916290,1.83951,385.323,0.00,0.434389,0.002592,0.3
E2,facebook_artist,7,17,0.936352,1.83951,385.323,0.00,0.432148,0.002592,0.3
E2,facebook_artist,8,17,0.956405,1.83951,385.323,0.00,0.430489,0.002592,0.3
E2,facebook_artist,9,17,0.962950,1.83951,385.323,0.00,0.429211,0.002592,0.3
E2,facebook_artist,10,17,0.951407,1.83951,385.323,0.00,0.428196,0.002592,0.3
E2,facebook_artist,11,17,0.939894,1.83951,385.323,0.00,0.427371,0.002592,0.3
E2,facebook_artist,12,17,0.937859,1.83951,385.323,0.00,0.426687,0.002592,0.3
E2,facebook_artist,13,17,0.949848,1.83951,385.323,0.00,0.426110,0.002592,0.3
E2,facebook_artist,14,17,0.940999,2.01667,385.323,0.00,0.396411,0.002592,0.3
E2,facebook_artist,15,17,0.936939,2.01667,385.323,0.00,0.396041,0.002592,0.3
E2,facebook_artist,16,17,0.956636,2.01667,385.323,0.00,0.395718,0.002592,0.3
E2,facebook_artist,17,17,0.956142,2.01667,385.323,0.00,0.395433,0.002592,0.3
E2,facebook_artist,18,17,0.954269,2.01667,385.323,0.00,0.395181,0.002592,0.3
E2,facebook_artist,19,17,0.956858,2.01667,385.323,0.00,0.394955,0.002592,0.3
E2,facebook_artist,20,17,0.960362,2.01667,385.323,0.00,0.394753,0.002592,0.3
E2,facebook_artist,21,17,0.952066,2.33511,385.323,0.00,0.351227,0.002592,0.3
E2,facebook_artist,22,17,0.943976,2.42222,385.323,0.00,0.340825,0.002592,0.3
E2,facebook_artist,23,17,0.924177,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,24,17,0.933077,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,25,17,0.925512,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,26,17,0.933980,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,27,17,0.933497,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,28,17,0.942428,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,29,17,0.937810,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,30,17,0.950181,216,385.323,0.00,0.004619,0.002592,0.3
E2,facebook_artist,1,18,0.995238,1.00478,1.25352,0.00,0.995238,0.797752,0.3
E2,facebook_artist,2,18,0.942308,1.13757,2.20612,0.00,0.685879,0.401918,0.3
E2,facebook_artist,3,18,0.999483,1.13757,2.4664,0.00,0.646642,0.353121,0.3
E2,facebook_artist,4,18,0.966355,1.2335,2.51174,0.00,0.595851,0.342536,0.3
E2,facebook_artist,5,18,0.970094,1.2335,3.29337,0.00,0.587088,0.268934,0.3
E2,facebook_artist,6,18,0.964614,1.2335,3.57203,0.00,0.581452,0.249259,0.3
E2,facebook_artist,7,18,0.971961,1.2335,360.711,0.00,0.577521,0.002769,0.3
E2,facebook_artist,8,18,0.986832,1.2335,360.711,0.00,0.574624,0.002769,0.3
E2,facebook_artist,9,18,0.961416,1.5035,360.711,0.00,0.498913,0.002769,0.3
E2,facebook_artist,10,18,0.947010,1.5035,360.711,0.00,0.497554,0.002769,0.3
E2,facebook_artist,11,18,0.956815,1.5035,360.711,0.00,0.496451,0.002769,0.3
E2,facebook_artist,12,18,0.945676,1.81176,360.711,0.00,0.431665,0.002769,0.3
E2,facebook_artist,13,18,0.957338,1.81176,360.711,0.00,0.431076,0.002769,0.3
E2,facebook_artist,14,18,0.976108,1.81176,360.711,0.00,0.430572,0.002769,0.3
E2,facebook_artist,15,18,0.970712,1.81176,360.711,0.00,0.430137,0.002769,0.3
E2,facebook_artist,16,18,0.957912,2.0262,360.711,0.00,0.394261,0.002769,0.3
E2,facebook_artist,17,18,0.954328,2.0262,360.711,0.00,0.393979,0.002769,0.3
E2,facebook_artist,18,18,0.963960,2.0262,360.711,0.00,0.393728,0.002769,0.3
E2,facebook_artist,19,18,0.956545,2.0262,360.711,0.00,0.393504,0.002769,0.3
E2,facebook_artist,20,18,0.959601,2.0262,360.711,0.00,0.393303,0.002769,0.3
E2,facebook_artist,21,18,0.964923,2.0262,360.711,0.00,0.393121,0.002769,0.3
E2,facebook_artist,22,18,0.957782,2.0262,360.711,0.00,0.392956,0.002769,0.3
E2,facebook_artist,23,18,0.961021,2.0262,360.711,0.00,0.392806,0.002769,0.3
E2,facebook_artist,24,18,0.951710,2.97638,360.711,0.00,0.287056,0.002769,0.3
E2,facebook_artist,25,18,0.960323,2.97638,360.711,0.00,0.286988,0.002769,0.3
E2,facebook_artist,26,18,0.962072,2.97638,360.711,0.00,0.286925,0.002769,0.3
E2,facebook_artist,27,18,0.962870,2.97638,360.711,0.00,0.286867,0.002769,0.3
E2,facebook_artist,28,18,0.971345,2.97638,360.711,0.00,0.286812,0.002769,0.3
E2,facebook_artist,29,18,0.969902,2.97638,360.711,0.00,0.286762,0.002769,0.3
E2,facebook_artist,30,18,0.966724,2.97638,360.711,0.00,0.286715,0.002769,0.3
E2,facebook_artist,1,19,1.000000,1,1.30556,0.00,1.000000,0.765954,0.3
E2,facebook_artist,2,19,1.000000,1,2.03042,0.00,0.750000,0.431868,0.3
E2,facebook_artist,3,19,0.995345,1.01647,2.07035,0.00,0.696444,0.409417,0.3
E2,facebook_artist,4,19,0.966355,1.20522,2.37398,0.00,0.605407,0.359243,0.3
E2,facebook_artist,5,19,0.970094,1.20522,3.17979,0.00,0.596378,0.277337,0.3
E2,facebook_artist,6,19,0.964614,1.20522,3.42908,0.00,0.590573,0.258403,0.3
E2,facebook_artist,7,19,0.971961,1.20522,3.54909,0.00,0.586527,0.249931,0.3
E2,facebook_artist,8,19,0.966249,1.2576,4.44164,0.00,0.567215,0.204171,0.3
E2,facebook_artist,9,19,0.983245,1.2576,4.47897,0.00,0.565043,0.202347,0.3
E2,facebook_artist,10,19,0.963061,1.46838,4.50864,0.00,0.506049,0.200919,0.3
E2,facebook_artist,11,19,0.963563,1.46838,4.50864,0.00,0.504909,0.200735,0.3
E2,facebook_artist,12,19,0.951910,1.83728,4.81918,0.00,0.427082,0.188864,0.3
E2,facebook_artist,13,19,0.970137,1.83728,300.242,0.00,0.426505,0.003326,0.3
E2,facebook_artist,14,19,0.960150,1.83728,300.242,0.00,0.426012,0.003325,0.3
E2,facebook_artist,15,19,0.961653,1.83728,300.242,0.00,0.425585,0.003325,0.3
E2,facebook_artist,16,19,0.972961,1.83728,300.242,0.00,0.425213,0.003325,0.3
E2,facebook_artist,17,19,0.969827,1.83728,300.242,0.00,0.424886,0.003325,0.3
E2,facebook_artist,18,19,0.958914,2.1244,300.242,0.00,0.379348,0.003325,0.3
E2,facebook_artist,19,19,0.968404,2.1244,300.242,0.00,0.379140,0.003325,0.3
E2,facebook_artist,20,19,0.957091,2.37126,300.242,0.00,0.347032,0.003325,0.3
E2,facebook_artist,21,19,0.961801,2.37126,300.242,0.00,0.346890,0.003325,0.3
E2,facebook_artist,22,19,0.960834,2.37126,300.242,0.00,0.346761,0.003325,0.3
E2,facebook_artist,23,19,0.963938,2.37126,300.242,0.00,0.346643,0.003325,0.3
E2,facebook_artist,24,19,0.961828,2.37126,300.242,0.00,0.346535,0.003325,0.3
E2,facebook_artist,25,19,0.954704,2.44295,300.242,0.00,0.338158,0.003325,0.3
E2,facebook_artist,26,19,0.954325,2.44295,300.242,0.00,0.338071,0.003325,0.3
E2,facebook_artist,27,19,0.952460,2.44295,300.242,0.00,0.337990,0.003325,0.3
E2,facebook_artist,28,19,0.955679,2.44295,300.242,0.00,0.337916,0.003325,0.3
E2,facebook_artist,29,19,0.958904,2.44295,300.242,0.00,0.337846,0.003325,0.3
E2,facebook_artist,30,19,0.959371,2.44295,300.242,0.00,0.337781,0.003325,0.3
E2,facebook_artist,1,0,0.995238,1.00478,1.11276,0.00,0.995238,0.898669,0.5
E2,facebook_artist,2,0,0.998911,1.00478,1.71456,0.00,0.747613,0.498198,0.5
E2,facebook_artist,3,0,0.999483,1.00478,1.71777,0.00,0.701582,0.476490,0.5
E2,facebook_artist,4,0,0.966355,1.2335,1.88282,0.00,0.595851,0.434389,0.5
E2,facebook_artist,5,0,0.987082,1.2335,1.88282,0.00,0.587088,0.429646,0.5
E2,facebook_artist,6,0,0.997194,1.2335,2.19922,0.00,0.581452,0.376782,0.5
E2,facebook_artist,7,0,0.996355,1.2335,2.21668,0.00,0.577521,0.372692,0.5
E2,facebook_artist,8,0,0.992074,1.2335,2.21668,0.00,0.574624,0.371452,0.5
E2,facebook_artist,9,0,0.991740,1.2335,2.28633,0.00,0.572399,0.361330,0.5
E2,facebook_artist,10,0,1.000000,1.2335,2.67093,0.00,0.570637,0.317225,0.5
E2,facebook_artist,11,0,0.985778,1.34,2.68492,0.00,0.538277,0.315388,0.5
E2,facebook_artist,12,0,0.977439,1.39791,2.83577,0.00,0.521723,0.300873,0.5
E2,facebook_artist,13,0,0.987012,1.39791,2.83577,0.00,0.520874,0.300583,0.5
E2,facebook_artist,14,0,0.980394,1.39791,2.98356,0.00,0.520149,0.287694,0.5
E2,facebook_artist,15,0,0.986631,1.39791,2.98356,0.00,0.519523,0.287497,0.5
E2,facebook_artist,16,0,0.978743,1.43686,2.98356,0.00,0.509118,0.287325,0.5
E2,facebook_artist,17,0,0.981204,1.43686,2.98356,0.00,0.508655,0.287174,0.5
E2,facebook_artist,18,0,0.977335,1.43686,2.98356,0.00,0.508245,0.287040,0.5
E2,facebook_artist,19,0,0.978780,1.43686,2.98356,0.00,0.507878,0.286920,0.5
E2,facebook_artist,20,0,0.975578,1.43686,2.98356,0.00,0.507549,0.286812,0.5
E2,facebook_artist,21,0,0.981793,1.43686,2.98356,0.00,0.507251,0.286714,0.5
E2,facebook_artist,22,0,0.981907,1.43686,3.00952,0.00,0.506981,0.284528,0.5
E2,facebook_artist,23,0,0.987908,1.43686,315.581,0.00,0.506735,0.003164,0.5
E2,facebook_artist,24,0,0.991137,1.43686,315.581,0.00,0.506510,0.003164,0.5
E2,facebook_artist,25,0,0.996231,1.43686,315.581,0.00,0.506303,0.003164,0.5
E2,facebook_artist,26,0,0.995891,1.43686,315.581,0.00,0.506112,0.003164,0.5
E2,facebook_artist,27,0,0.991513,1.45614,315.581,0.00,0.501241,0.003164,0.5
E2,facebook_artist,28,0,0.992037,1.45614,315.581,0.00,0.501080,0.003164,0.5
E2,facebook_artist,29,0,0.992926,1.45614,315.581,0.00,0.500930,0.003164,0.5
E2,facebook_artist,30,0,0.993091,1.45614,315.581,0.00,0.500790,0.003164,0.5
E2,facebook_artist,1,1,0.995238,1.00478,1.13352,0.00,0.995238,0.882207,0.5
E2,facebook_artist,2,1,0.998911,1.00478,1.75885,0.00,0.747613,0.487741,0.5
E2,facebook_artist,3,1,0.999483,1.00478,1.77988,0.00,0.701582,0.463184,0.5
E2,facebook_artist,4,1,0.966355,1.2335,1.9249,0.00,0.595851,0.426777,0.5
E2,facebook_artist,5,1,0.987082,1.2335,1.99678,0.00,0.587088,0.410039,0.5
E2,facebook_artist,6,1,0.997194,1.2335,2.28885,0.00,0.581452,0.364679,0.5
E2,facebook_artist,7,1,0.996355,1.2335,2.291,0.00,0.577521,0.362814,0.5
E2,facebook_artist,8,1,0.991946,1.2335,2.291,0.00,0.574624,0.361638,0.5
E2,facebook_artist,9,1,0.990560,1.2335,2.32823,0.00,0.572399,0.356027,0.5
E2,facebook_artist,10,1,0.999890,1.2335,3.31623,0.00,0.570637,0.263751,0.5
E2,facebook_artist,11,1,0.986816,1.30657,3.31623,0.00,0.547647,0.263435,0.5
E2,facebook_artist,12,1,0.979913,1.35013,3.31623,0.00,0.534441,0.263172,0.5
E2,facebook_artist,13,1,0.989571,1.35013,3.31623,0.00,0.533552,0.262950,0.5
E2,facebook_artist,14,1,0.981123,1.45483,3.31623,0.00,0.505799,0.262760,0.5
E2,facebook_artist,15,1,0.972911,1.51155,3.31623,0.00,0.491660,0.262596,0.5
E2,facebook_artist,16,1,0.979338,1.51155,3.31623,0.00,0.491169,0.262453,0.5
E2,facebook_artist,17,1,0.978813,1.51155,3.31623,0.00,0.490736,0.262326,0.5
E2,facebook_artist,18,1,0.983341,1.51155,3.31623,0.00,0.490353,0.262214,0.5
E2,facebook_artist,19,1,0.982603,1.51155,3.31623,0.00,0.490010,0.262114,0.5
E2,facebook_artist,20,1,0.986306,1.51155,3.74373,0.00,0.489703,0.235791,0.5
E2,facebook_artist,21,1,0.991825,1.51155,3.74373,0.00,0.489425,0.235724,0.5
E2,facebook_artist,22,1,0.992879,1.51155,3.78398,0.00,0.489172,0.233463,0.5
E2,facebook_artist,23,1,0.993029,1.51155,3.82511,0.00,0.488943,0.231202,0.5
E2,facebook_artist,24,1,0.991068,1.51155,3.84357,0.00,0.488732,0.230178,0.5
E2,facebook_artist,25,1,0.996163,1.51155,3.84357,0.00,0.488539,0.230134,0.5
E2,facebook_artist,26,1,0.995015,1.51155,3.84357,0.00,0.488360,0.230093,0.5
E2,facebook_artist,27,1,0.994762,1.51155,3.84357,0.00,0.488195,0.230055,0.5
E2,facebook_artist,28,1,0.988903,1.68027,3.84357,0.00,0.452043,0.230020,0.5
E2,facebook_artist,29,1,0.990032,1.68027,3.84357,0.00,0.451920,0.229988,0.5
E2,facebook_artist,30,1,0.987640,1.68027,3.84357,0.00,0.451805,0.229958,0.5
E2,facebook_artist,1,2,1.000000,1,1.15734,0.00,1.000000,0.864051,0.5
