dataset,method,p,seed,K,f_value
facebook_politician,degree_obs,0.3,13,6,792
facebook_politician,degree_obs,0.3,13,7,795
facebook_politician,degree_obs,0.3,13,8,842
facebook_politician,degree_obs,0.3,13,9,1043
facebook_politician,degree_obs,0.3,13,10,1048
facebook_politician,degree_obs,0.3,13,11,1207
facebook_politician,degree_obs,0.3,13,12,1231
facebook_politician,degree_obs,0.3,13,13,1259
facebook_politician,degree_obs,0.3,13,14,1432
facebook_politician,degree_obs,0.3,13,15,1434
facebook_politician,degree_obs,0.3,13,16,1435
facebook_politician,degree_obs,0.3,13,17,1547
facebook_politician,degree_obs,0.3,13,18,1548
facebook_politician,degree_obs,0.3,13,19,1549
facebook_politician,degree_obs,0.3,13,20,1655
facebook_politician,degree_obs,0.3,13,21,1670
facebook_politician,degree_obs,0.3,13,22,1673
facebook_politician,degree_obs,0.3,13,23,1793
facebook_politician,degree_obs,0.3,13,24,1837
facebook_politician,degree_obs,0.3,13,25,1913
facebook_politician,degree_obs,0.3,13,26,1915
facebook_politician,degree_obs,0.3,13,27,1923
facebook_politician,degree_obs,0.3,13,28,1926
facebook_politician,degree_obs,0.3,13,29,1935
facebook_politician,degree_obs,0.3,13,30,1935
facebook_politician,degree_obs,0.3,14,1,324
facebook_politician,degree_obs,0.3,14,2,551
facebook_politician,degree_obs,0.3,14,3,642
facebook_politician,degree_obs,0.3,14,4,859
facebook_politician,degree_obs,0.3,14,5,890
facebook_politician,degree_obs,0.3,14,6,939
facebook_politician,degree_obs,0.3,14,7,982
facebook_politician,degree_obs,0.3,14,8,986
facebook_politician,degree_obs,0.3,14,9,1015
facebook_politician,degree_obs,0.3,14,10,1138
facebook_politician,degree_obs,0.3,14,11,1195
facebook_politician,degree_obs,0.3,14,12,1323
facebook_politician,degree_obs,0.3,14,13,1325
facebook_politician,degree_obs,0.3,14,14,1326
facebook_politician,degree_obs,0.3,14,15,1336
facebook_politician,degree_obs,0.3,14,16,1379
facebook_politician,degree_obs,0.3,14,17,1395
facebook_politician,degree_obs,0.3,14,18,1487
facebook_politician,degree_obs,0.3,14,19,1621
facebook_politician,degree_obs,0.3,14,20,1679
facebook_politician,degree_obs,0.3,14,21,1852
facebook_politician,degree_obs,0.3,14,22,1852
facebook_politician,degree_obs,0.3,14,23,1906
facebook_politician,degree_obs,0.3,14,24,1947
facebook_politician,degree_obs,0.3,14,25,1950
facebook_politician,degree_obs,0.3,14,26,1950
facebook_politician,degree_obs,0.3,14,27,1957
facebook_politician,degree_obs,0.3,14,28,1959
facebook_politician,degree_obs,0.3,14,29,1961
facebook_politician,degree_obs,0.3,14,30,1965
facebook_politician,degree_obs,0.3,15,1,324
facebook_politician,degree_obs,0.3,15,2,415
facebook_politician,degree_obs,0.3,15,3,635
facebook_politician,degree_obs,0.3,15,4,674
facebook_politician,degree_obs,0.3,15,5,890
facebook_politician,degree_obs,0.3,15,6,938
facebook_politician,degree_obs,0.3,15,7,996
facebook_politician,degree_obs,0.3,15,8,1042
facebook_politician,degree_obs,0.3,15,9,1043
facebook_politician,degree_obs,0.3,15,10,1070
facebook_politician,degree_obs,0.3,15,11,1243
facebook_politician,degree_obs,0.3,15,12,1248
facebook_politician,degree_obs,0.3,15,13,1252
facebook_politician,degree_obs,0.3,15,14,1397
facebook_politician,degree_obs,0.3,15,15,1519
facebook_politician,degree_obs,0.3,15,16,1536
facebook_politician,degree_obs,0.3,15,17,1594
facebook_politician,degree_obs,0.3,15,18,1598
facebook_politician,degree_obs,0.3,15,19,1606
facebook_politician,degree_obs,0.3,15,20,1608
facebook_politician,degree_obs,0.3,15,21,1632
facebook_politician,degree_obs,0.3,15,22,1634
facebook_politician,degree_obs,0.3,15,23,1768
facebook_politician,degree_obs,0.3,15,24,1793
facebook_politician,degree_obs,0.3,15,25,1794
facebook_politician,degree_obs,0.3,15,26,1797
facebook_politician,degree_obs,0.3,15,27,1804
facebook_politician,degree_obs,0.3,15,28,1815
facebook_politician,degree_obs,0.3,15,29,1816
facebook_politician,degree_obs,0.3,15,30,1816
facebook_politician,degree_obs,0.3,16,1,324
facebook_politician,degree_obs,0.3,16,2,548
facebook_politician,degree_obs,0.3,16,3,638
facebook_politician,degree_obs,0.3,16,4,803
facebook_politician,degree_obs,0.3,16,5,920
facebook_politician,degree_obs,0.3,16,6,941
facebook_politician,degree_obs,0.3,16,7,982
facebook_politician,degree_obs,0.3,16,8,1011
facebook_politician,degree_obs,0.3,16,9,1184
facebook_politician,degree_obs,0.3,16,10,1242
facebook_politician,degree_obs,0.3,16,11,1243
facebook_politician,degree_obs,0.3,16,12,1244
facebook_politician,degree_obs,0.3,16,13,1367
facebook_politician,degree_obs,0.3,16,14,1524
facebook_politician,degree_obs,0.3,16,15,1535
facebook_politician,degree_obs,0.3,16,16,1563
facebook_politician,degree_obs,0.3,16,17,1566
facebook_politician,degree_obs,0.3,16,18,1700
facebook_politician,degree_obs,0.3,16,19,1756
facebook_politician,degree_obs,0.3,16,20,1758
facebook_politician,degree_obs,0.3,16,21,1761
facebook_politician,degree_obs,0.3,16,22,1761
facebook_politician,degree_obs,0.3,16,23,1786
facebook_politician,degree_obs,0.3,16,24,1878
facebook_politician,degree_obs,0.3,16,25,1881
facebook_politician,degree_obs,0.3,16,26,1892
facebook_politician,degree_obs,0.3,16,27,1894
facebook_politician,degree_obs,0.3,16,28,1895
facebook_politician,degree_obs,0.3,16,29,1896
facebook_politician,degree_obs,0.3,16,30,1999
facebook_politician,degree_obs,0.3,17,1,324
facebook_politician,degree_obs,0.3,17,2,551
facebook_politician,degree_obs,0.3,17,3,769
facebook_politician,degree_obs,0.3,17,4,833
facebook_politician,degree_obs,0.3,17,5,855
facebook_politician,degree_obs,0.3,17,6,938
facebook_politician,degree_obs,0.3,17,7,1111
facebook_politician,degree_obs,0.3,17,8,1145
facebook_politician,degree_obs,0.3,17,9,1162
facebook_politician,degree_obs,0.3,17,10,1196
facebook_politician,degree_obs,0.3,17,11,1197
facebook_politician,degree_obs,0.3,17,12,1321
facebook_politician,degree_obs,0.3,17,13,1325
facebook_politician,degree_obs,0.3,17,14,1382
facebook_politician,degree_obs,0.3,17,15,1388
facebook_politician,degree_obs,0.3,17,16,1429
facebook_politician,degree_obs,0.3,17,17,1429
facebook_politician,degree_obs,0.3,17,18,1431
facebook_politician,degree_obs,0.3,17,19,1588
facebook_politician,degree_obs,0.3,17,20,1588
facebook_politician,degree_obs,0.3,17,21,1616
facebook_politician,degree_obs,0.3,17,22,1750
facebook_politician,degree_obs,0.3,17,23,1759
facebook_politician,degree_obs,0.3,17,24,1790
facebook_politician,degree_obs,0.3,17,25,1796
facebook_politician,degree_obs,0.3,17,26,1850
facebook_politician,degree_obs,0.3,17,27,1852
facebook_politician,degree_obs,0.3,17,28,1853
facebook_politician,degree_obs,0.3,17,29,1855
facebook_politician,degree_obs,0.3,17,30,1871
facebook_politician,degree_obs,0.3,18,1,324
facebook_politician,degree_obs,0.3,18,2,415
facebook_politician,degree_obs,0.3,18,3,635
facebook_politician,degree_obs,0.3,18,4,852
facebook_politician,degree_obs,0.3,18,5,911
facebook_politician,degree_obs,0.3,18,6,982
facebook_politician,degree_obs,0.3,18,7,1027
facebook_politician,degree_obs,0.3,18,8,1186
facebook_politician,degree_obs,0.3,18,9,1201
facebook_politician,degree_obs,0.3,18,10,1206
facebook_politician,degree_obs,0.3,18,11,1230
facebook_politician,degree_obs,0.3,18,12,1235
facebook_politician,degree_obs,0.3,18,13,1240
facebook_politician,degree_obs,0.3,18,14,1413
facebook_politician,degree_obs,0.3,18,15,1413
facebook_politician,degree_obs,0.3,18,16,1438
facebook_politician,degree_obs,0.3,18,17,1561
facebook_politician,degree_obs,0.3,18,18,1562
facebook_politician,degree_obs,0.3,18,19,1563
facebook_politician,degree_obs,0.3,18,20,1567
facebook_politician,degree_obs,0.3,18,21,1568
facebook_politician,degree_obs,0.3,18,22,1625
facebook_politician,degree_obs,0.3,18,23,1741
facebook_politician,degree_obs,0.3,18,24,1852
facebook_politician,degree_obs,0.3,18,25,1906
facebook_politician,degree_obs,0.3,18,26,1918
facebook_politician,degree_obs,0.3,18,27,1921
facebook_politician,degree_obs,0.3,18,28,1922
facebook_politician,degree_obs,0.3,18,29,1950
facebook_politician,degree_obs,0.3,18,30,1975
facebook_politician,degree_obs,0.3,19,1,324
facebook_politician,degree_obs,0.3,19,2,415
facebook_politician,degree_obs,0.3,19,3,591
facebook_politician,degree_obs,0.3,19,4,803
facebook_politician,degree_obs,0.3,19,5,921
facebook_politician,degree_obs,0.3,19,6,969
facebook_politician,degree_obs,0.3,19,7,1000
facebook_politician,degree_obs,0.3,19,8,1011
facebook_politician,degree_obs,0.3,19,9,1184
facebook_politician,degree_obs,0.3,19,10,1185
facebook_politician,degree_obs,0.3,19,11,1342
facebook_politician,degree_obs,0.3,19,12,1466
facebook_politician,degree_obs,0.3,19,13,1471
facebook_politician,degree_obs,0.3,19,14,1528
facebook_politician,degree_obs,0.3,19,15,1553
facebook_politician,degree_obs,0.3,19,16,1554
facebook_politician,degree_obs,0.3,19,17,1559
facebook_politician,degree_obs,0.3,19,18,1562
facebook_politician,degree_obs,0.3,19,19,1563
facebook_politician,degree_obs,0.3,19,20,1564
facebook_politician,degree_obs,0.3,19,21,1573
facebook_politician,degree_obs,0.3,19,22,1574
facebook_politician,degree_obs,0.3,19,23,1615
facebook_politician,degree_obs,0.3,19,24,1655
facebook_politician,degree_obs,0.3,19,25,1789
facebook_politician,degree_obs,0.3,19,26,1791
facebook_politician,degree_obs,0.3,19,27,1791
facebook_politician,degree_obs,0.3,19,28,1887
facebook_politician,degree_obs,0.3,19,29,1998
facebook_politician,degree_obs,0.3,19,30,2001
facebook_politician,degree_obs,0.5,0,1,324
facebook_politician,degree_obs,0.5,0,2,415
facebook_politician,degree_obs,0.5,0,3,638
facebook_politician,degree_obs,0.5,0,4,852
facebook_politician,degree_obs,0.5,0,5,890
facebook_politician,degree_obs,0.5,0,6,938
facebook_politician,degree_obs,0.5,0,7,996
facebook_politician,degree_obs,0.5,0,8,1169
facebook_politician,degree_obs,0.5,0,9,1175
facebook_politician,degree_obs,0.5,0,10,1220
facebook_politician,degree_obs,0.5,0,11,1221
facebook_politician,degree_obs,0.5,0,12,1350
facebook_politician,degree_obs,0.5,0,13,1355
facebook_politician,degree_obs,0.5,0,14,1475
facebook_politician,degree_obs,0.5,0,15,1533
facebook_politician,degree_obs,0.5,0,16,1583
facebook_politician,degree_obs,0.5,0,17,1585
facebook_politician,degree_obs,0.5,0,18,1609
facebook_politician,degree_obs,0.5,0,19,1610
facebook_politician,degree_obs,0.5,0,20,1611
facebook_politician,degree_obs,0.5,0,21,1745
facebook_politician,degree_obs,0.5,0,22,1748
facebook_politician,degree_obs,0.5,0,23,1783
facebook_politician,degree_obs,0.5,0,24,1786
facebook_politician,degree_obs,0.5,0,25,1786
facebook_politician,degree_obs,0.5,0,26,1787
facebook_politician,degree_obs,0.5,0,27,1788
facebook_politician,degree_obs,0.5,0,28,1805
facebook_politician,degree_obs,0.5,0,29,1817
facebook_politician,degree_obs,0.5,0,30,1817
facebook_politician,degree_obs,0.5,1,1,324
facebook_politician,degree_obs,0.5,1,2,415
facebook_politician,degree_obs,0.5,1,3,642
facebook_politician,degree_obs,0.5,1,4,701
facebook_politician,degree_obs,0.5,1,5,917
facebook_politician,degree_obs,0.5,1,6,975
facebook_politician,degree_obs,0.5,1,7,1027
facebook_politician,degree_obs,0.5,1,8,1200
facebook_politician,degree_obs,0.5,1,9,1215
facebook_politician,degree_obs,0.5,1,10,1243
facebook_politician,degree_obs,0.5,1,11,1400
facebook_politician,degree_obs,0.5,1,12,1405
facebook_politician,degree_obs,0.5,1,13,1409
facebook_politician,degree_obs,0.5,1,14,1409
facebook_politician,degree_obs,0.5,1,15,1421
facebook_politician,degree_obs,0.5,1,16,1427
facebook_politician,degree_obs,0.5,1,17,1427
facebook_politician,degree_obs,0.5,1,18,1550
facebook_politician,degree_obs,0.5,1,19,1653
facebook_politician,degree_obs,0.5,1,20,1709
facebook_politician,degree_obs,0.5,1,21,1734
facebook_politician,degree_obs,0.5,1,22,1868
facebook_politician,degree_obs,0.5,1,23,1869
facebook_politician,degree_obs,0.5,1,24,1870
facebook_politician,degree_obs,0.5,1,25,1961
facebook_politician,degree_obs,0.5,1,26,1971
facebook_politician,degree_obs,0.5,1,27,1972
facebook_politician,degree_obs,0.5,1,28,1974
facebook_politician,degree_obs,0.5,1,29,1976
facebook_politician,degree_obs,0.5,1,30,2017
facebook_politician,degree_obs,0.5,2,1,324
facebook_politician,degree_obs,0.5,2,2,415
facebook_politician,degree_obs,0.5,2,3,610
facebook_politician,degree_obs,0.5,2,4,680
facebook_politician,degree_obs,0.5,2,5,771
facebook_politician,degree_obs,0.5,2,6,792
facebook_politician,degree_obs,0.5,2,7,996
facebook_politician,degree_obs,0.5,2,8,1030
facebook_politician,degree_obs,0.5,2,9,1069
facebook_politician,degree_obs,0.5,2,10,1242
facebook_politician,degree_obs,0.5,2,11,1243
facebook_politician,degree_obs,0.5,2,12,1247
facebook_politician,degree_obs,0.5,2,13,1248
facebook_politician,degree_obs,0.5,2,14,1402
facebook_politician,degree_obs,0.5,2,15,1410
facebook_politician,degree_obs,0.5,2,16,1435
facebook_politician,degree_obs,0.5,2,17,1555
facebook_politician,degree_obs,0.5,2,18,1605
facebook_politician,degree_obs,0.5,2,19,1606
facebook_politician,degree_obs,0.5,2,20,1641
facebook_politician,degree_obs,0.5,2,21,1642
facebook_politician,degree_obs,0.5,2,22,1645
facebook_politician,degree_obs,0.5,2,23,1649
facebook_politician,degree_obs,0.5,2,24,1783
facebook_politician,degree_obs,0.5,2,25,1785
facebook_politician,degree_obs,0.5,2,26,1797
facebook_politician,degree_obs,0.5,2,27,1808
facebook_politician,degree_obs,0.5,2,28,1816
facebook_politician,degree_obs,0.5,2,29,1817
facebook_politician,degree_obs,0.5,2,30,1820
facebook_politician,degree_obs,0.5,3,1,324
facebook_politician,degree_obs,0.5,3,2,415
facebook_politician,degree_obs,0.5,3,3,610
facebook_politician,degree_obs,0.5,3,4,701
facebook_politician,degree_obs,0.5,3,5,917
facebook_politician,degree_obs,0.5,3,6,975
facebook_politician,degree_obs,0.5,3,7,1027
facebook_politician,degree_obs,0.5,3,8,1042
facebook_politician,degree_obs,0.5,3,9,1215
facebook_politician,degree_obs,0.5,3,10,1216
facebook_politician,degree_obs,0.5,3,11,1375
facebook_politician,degree_obs,0.5,3,12,1379
facebook_politician,degree_obs,0.5,3,13,1502
facebook_politician,degree_obs,0.5,3,14,1530
facebook_politician,degree_obs,0.5,3,15,1535
facebook_politician,degree_obs,0.5,3,16,1559
facebook_politician,degree_obs,0.5,3,17,1559
facebook_politician,degree_obs,0.5,3,18,1616
facebook_politician,degree_obs,0.5,3,19,1620
facebook_politician,degree_obs,0.5,3,20,1623
facebook_politician,degree_obs,0.5,3,21,1757
facebook_politician,degree_obs,0.5,3,22,1759
facebook_politician,degree_obs,0.5,3,23,1761
facebook_politician,degree_obs,0.5,3,24,1866
facebook_politician,degree_obs,0.5,3,25,1891
facebook_politician,degree_obs,0.5,3,26,1891
facebook_politician,degree_obs,0.5,3,27,1899
facebook_politician,degree_obs,0.5,3,28,1908
facebook_politician,degree_obs,0.5,3,29,1911
facebook_politician,degree_obs,0.5,3,30,1912
facebook_politician,degree_obs,0.5,4,1,324
facebook_politician,degree_obs,0.5,4,2,415
facebook_politician,degree_obs,0.5,4,3,638
facebook_politician,degree_obs,0.5,4,4,852
facebook_politician,degree_obs,0.5,4,5,908
facebook_politician,degree_obs,0.5,4,6,966
facebook_politician,degree_obs,0.5,4,7,996
facebook_politician,degree_obs,0.5,4,8,1030
facebook_politician,degree_obs,0.5,4,9,1069
facebook_politician,degree_obs,0.5,4,10,1070
facebook_politician,degree_obs,0.5,4,11,1243
facebook_politician,degree_obs,0.5,4,12,1244
facebook_politician,degree_obs,0.5,4,13,1401
facebook_politician,degree_obs,0.5,4,14,1406
facebook_politician,degree_obs,0.5,4,15,1409
facebook_politician,degree_obs,0.5,4,16,1411
facebook_politician,degree_obs,0.5,4,17,1436
facebook_politician,degree_obs,0.5,4,18,1548
facebook_politician,degree_obs,0.5,4,19,1552
facebook_politician,degree_obs,0.5,4,20,1562
facebook_politician,degree_obs,0.5,4,21,1696
facebook_politician,degree_obs,0.5,4,22,1697
facebook_politician,degree_obs,0.5,4,23,1805
facebook_politician,degree_obs,0.5,4,24,1806
facebook_politician,degree_obs,0.5,4,25,1809
facebook_politician,degree_obs,0.5,4,26,1930
facebook_politician,degree_obs,0.5,4,27,1942
