task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,n_steps_nonpos,frac_steps_nonpos
E3,business_facility,6,80,0.595426,40.9995,53.1688,12.28,0.024144,0.018661,2,0.333333
E3,business_facility,7,80,0.662756,40.9995,53.1688,14.29,0.024137,0.018657,2,0.285714
E3,business_coverage,3,81,0.814848,2.01115,17.7799,2.56,0.419369,0.055195,0,0.000000
E3,business_coverage,4,81,0.617713,2.01115,29.2846,8.00,0.411959,0.033713,1,0.250000
E3,business_coverage,5,81,0.668724,2.01115,30.6593,10.00,0.407689,0.032194,1,0.200000
E3,business_coverage,6,81,0.714829,2.01115,30.6593,14.49,0.404911,0.032176,1,0.166667
E3,business_coverage,7,81,0.705521,2.01115,30.6593,19.48,0.402960,0.032164,2,0.285714
E3,business_diversity,3,81,0.514687,2.71861,53.4541,2.56,0.324578,0.018591,1,0.333333
E3,business_diversity,4,81,0.513952,2.71861,53.4541,2.00,0.320136,0.018577,1,0.250000
E3,business_diversity,5,81,0.496329,3.77444,53.4541,5.00,0.238311,0.018568,1,0.200000
E3,business_diversity,6,81,0.452675,3.77444,53.4541,7.25,0.237359,0.018562,2,0.333333
E3,business_diversity,7,81,0.478697,7.27772,53.4541,7.79,0.129574,0.018558,2,0.285714
E3,business_facility,3,81,0.564815,8.80414,16.8841,2.56,0.109337,0.058066,0,0.000000
E3,business_facility,4,81,0.690476,8.80414,16.8841,4.00,0.108836,0.057925,0,0.000000
E3,business_facility,5,81,0.551887,8.80414,17.9021,10.00,0.108538,0.054625,1,0.200000
E3,business_facility,6,81,0.646809,8.80414,17.9021,11.59,0.108341,0.054575,1,0.166667
E3,business_facility,7,81,0.745607,8.80414,17.9021,15.58,0.108201,0.054540,1,0.142857
E3,business_coverage,3,82,0.783082,16.4203,20.1289,29.63,0.059672,0.048862,0,0.000000
E3,business_coverage,4,82,0.646552,16.4203,21.7488,38.24,0.059524,0.045193,1,0.250000
E3,business_coverage,5,82,0.622757,16.4203,21.7488,42.50,0.059435,0.045142,2,0.400000
E3,business_coverage,6,82,0.721117,16.4203,21.7488,44.44,0.059376,0.045108,2,0.333333
E3,business_coverage,7,82,0.735722,16.4203,21.7488,46.94,0.059334,0.045083,3,0.428571
E3,business_diversity,3,82,0.512774,14.9759,31.7168,18.52,0.065299,0.031199,1,0.333333
E3,business_diversity,4,82,0.445498,14.9759,31.7168,23.53,0.065120,0.031158,2,0.500000
E3,business_diversity,5,82,0.638071,14.9759,31.7168,27.50,0.065014,0.031134,2,0.400000
E3,business_diversity,6,82,0.737569,14.9759,31.7168,31.11,0.064943,0.031118,2,0.333333
E3,business_diversity,7,82,0.823944,14.9759,31.7168,34.69,0.064893,0.031106,2,0.285714
E3,business_facility,3,82,0.512774,16.4203,43.3789,25.93,0.059672,0.022876,1,0.333333
E3,business_facility,4,82,0.465608,44.9486,43.3789,29.41,0.022063,0.022854,1,0.250000
E3,business_facility,5,82,0.464618,44.9486,43.3789,32.50,0.022051,0.022841,2,0.400000
E3,business_facility,6,82,0.457501,44.9486,43.3789,33.33,0.022042,0.022832,3,0.500000
E3,business_facility,7,82,0.463642,44.9486,43.3789,32.65,0.022037,0.022826,4,0.571429
E3,business_coverage,3,83,0.816757,1.73903,12.5381,0.00,0.471855,0.077656,0,0.000000
E3,business_coverage,4,83,0.735310,2.79292,12.5381,1.06,0.312779,0.077403,0,0.000000
E3,business_coverage,5,83,0.683925,3.06257,12.5381,2.61,0.286571,0.077253,0,0.000000
E3,business_coverage,6,83,0.727858,3.06257,12.5381,3.70,0.285194,0.077153,0,0.000000
E3,business_coverage,7,83,0.652735,3.06257,15.0264,8.44,0.284221,0.064681,1,0.142857
E3,business_diversity,3,83,0.525000,6.86463,17.8224,0.00,0.138715,0.055066,0,0.000000
E3,business_diversity,4,83,0.627461,6.86463,45.6665,0.00,0.137908,0.021719,0,0.000000
E3,business_diversity,5,83,0.539943,6.86463,45.6665,0.87,0.137430,0.021707,1,0.200000
E3,business_diversity,6,83,0.615505,6.86463,45.6665,0.74,0.137113,0.021699,1,0.166667
E3,business_diversity,7,83,0.662921,6.86463,45.6665,0.65,0.136889,0.021693,1,0.142857
E3,business_facility,3,83,0.845553,2.27702,34.884,0.00,0.378018,0.028393,0,0.000000
E3,business_facility,4,83,0.742380,3.90265,34.884,1.06,0.232649,0.028360,0,0.000000
E3,business_facility,5,83,0.654642,10.9694,34.884,2.61,0.087899,0.028340,0,0.000000
E3,business_facility,6,83,0.571549,10.9694,34.884,3.70,0.087770,0.028326,1,0.166667
E3,business_facility,7,83,0.600257,10.9694,34.884,3.90,0.087678,0.028317,1,0.142857
E3,business_coverage,3,84,0.792350,2.19816,8.39199,3.03,0.389427,0.114491,0,0.000000
E3,business_coverage,4,84,0.699535,20.9954,26.9723,11.90,0.046785,0.036563,0,0.000000
E3,business_coverage,5,84,0.629630,20.9954,26.9723,20.00,0.046731,0.036529,1,0.200000
E3,business_coverage,6,84,0.692191,20.9954,26.9723,24.56,0.046694,0.036507,1,0.166667
E3,business_coverage,7,84,0.681569,20.9954,26.9723,28.57,0.046668,0.036491,2,0.285714
E3,business_diversity,3,84,0.593750,4.36806,10.4233,0.00,0.211909,0.092903,0,0.000000
E3,business_diversity,4,84,0.663183,4.36806,47.8755,2.38,0.210020,0.020724,0,0.000000
E3,business_diversity,5,84,0.533333,4.36806,47.8755,10.00,0.208908,0.020714,1,0.200000
E3,business_diversity,6,84,0.512458,4.36806,47.8755,14.04,0.208177,0.020707,2,0.333333
E3,business_diversity,7,84,0.645361,4.36806,47.8755,15.87,0.207658,0.020701,2,0.285714
E3,business_facility,3,84,0.600000,9.97952,21.3983,3.03,0.096895,0.046008,0,0.000000
E3,business_facility,4,84,0.539927,13.9015,37.3244,7.14,0.070017,0.026524,0,0.000000
E3,business_facility,5,84,0.500000,29.2461,46.4688,10.00,0.033728,0.021335,0,0.000000
E3,business_facility,6,84,0.676032,29.2461,46.4688,14.04,0.033709,0.021328,0,0.000000
E3,business_facility,7,84,0.813725,29.2461,46.4688,17.46,0.033696,0.021322,0,0.000000
E3,business_coverage,3,85,0.786065,1,17.0755,13.33,0.703704,0.057428,1,0.333333
E3,business_coverage,4,85,0.669528,1,17.0755,26.32,0.683594,0.057290,2,0.500000
E3,business_coverage,5,85,0.653229,1,17.1191,33.33,0.672320,0.057065,3,0.600000
E3,business_coverage,6,85,0.658526,1,17.1191,37.25,0.665102,0.057011,4,0.666667
E3,business_coverage,7,85,0.690157,1,24.1079,39.29,0.660083,0.040750,5,0.714286
E3,business_diversity,3,85,0.634459,3.6728,20.3382,10.00,0.248309,0.048367,1,0.333333
E3,business_diversity,4,85,0.740000,3.6728,20.3382,21.05,0.245713,0.048269,1,0.250000
E3,business_diversity,5,85,0.827323,3.6728,20.3382,28.89,0.244191,0.048211,1,0.200000
E3,business_diversity,6,85,0.814262,3.6728,20.3382,35.29,0.243190,0.048172,2,0.333333
E3,business_diversity,7,85,0.838721,3.6728,20.3382,39.29,0.242483,0.048144,3,0.428571
E3,business_facility,3,85,0.720179,1.76951,28.0351,10.00,0.465356,0.035247,1,0.333333
E3,business_facility,4,85,0.602041,1.76951,40.2614,13.16,0.456247,0.024607,2,0.500000
E3,business_facility,5,85,0.610085,1.76951,40.2614,20.00,0.451022,0.024592,3,0.600000
E3,business_facility,6,85,0.642120,1.76951,40.2614,25.49,0.447632,0.024582,4,0.666667
E3,business_facility,7,85,0.679750,1.76951,40.2614,28.57,0.445256,0.024575,5,0.714286
E3,business_coverage,3,86,0.848571,11.7135,19.8035,18.52,0.082965,0.049651,0,0.000000
E3,business_coverage,4,86,0.735751,11.7135,19.8035,29.41,0.082677,0.049548,1,0.250000
E3,business_coverage,5,86,0.693015,11.7135,19.8035,35.00,0.082505,0.049486,2,0.400000
E3,business_coverage,6,86,0.717391,11.7135,19.8035,37.78,0.082392,0.049445,3,0.500000
E3,business_coverage,7,86,0.722623,11.7135,19.8035,38.78,0.082311,0.049416,4,0.571429
E3,business_diversity,3,86,0.824128,4.78693,24.9701,0.00,0.194693,0.039516,0,0.000000
E3,business_diversity,4,86,0.714286,4.78693,24.9701,14.71,0.193100,0.039450,1,0.250000
E3,business_diversity,5,86,0.793733,4.78693,24.9701,22.50,0.192160,0.039411,1,0.200000
E3,business_diversity,6,86,0.889362,4.78693,24.9701,28.89,0.191541,0.039386,1,0.166667
E3,business_diversity,7,86,0.897233,4.78693,24.9701,34.69,0.191102,0.039367,2,0.285714
E3,business_facility,3,86,1.000000,1,17.6662,18.52,0.703704,0.055544,0,0.000000
E3,business_facility,4,86,0.885057,1,17.6662,32.35,0.683594,0.055415,1,0.250000
E3,business_facility,5,86,1.000000,1,17.6662,40.00,0.672320,0.055338,1,0.200000
E3,business_facility,6,86,1.000000,1,17.6662,46.67,0.665102,0.055287,2,0.333333
E3,business_facility,7,86,1.000000,1,17.6662,51.02,0.660083,0.055251,3,0.428571
E3,business_coverage,3,87,0.592330,5.53333,18.236,3.92,0.170055,0.053840,0,0.000000
E3,business_coverage,4,87,0.679486,5.53333,23.6508,4.55,0.168840,0.041616,0,0.000000
E3,business_coverage,5,87,0.581945,5.53333,26.8384,8.75,0.168122,0.036709,1,0.200000
E3,business_coverage,6,87,0.667635,5.53333,26.8384,10.75,0.167649,0.036686,1,0.166667
E3,business_coverage,7,87,0.641011,25.2942,27.5883,12.38,0.038871,0.035689,1,0.142857
E3,business_diversity,3,87,0.846631,1.58742,66.0272,5.88,0.506933,0.015069,0,0.000000
E3,business_diversity,4,87,0.731295,58.5422,66.0272,7.58,0.016973,0.015059,0,0.000000
E3,business_diversity,5,87,0.798946,58.5422,66.0272,8.75,0.016965,0.015054,0,0.000000
E3,business_diversity,6,87,0.803260,58.5422,66.0272,12.90,0.016961,0.015050,0,0.000000
E3,business_diversity,7,87,0.880661,58.5422,66.0272,17.14,0.016957,0.015047,0,0.000000
E3,business_facility,3,87,0.676408,26.7799,32.7637,5.88,0.036879,0.030212,0,0.000000
E3,business_facility,4,87,0.562443,26.7799,32.7637,7.58,0.036822,0.030174,1,0.250000
E3,business_facility,5,87,0.595273,26.7799,32.7637,7.50,0.036788,0.030151,1,0.200000
E3,business_facility,6,87,0.578729,26.7799,32.7637,8.60,0.036765,0.030136,1,0.166667
E3,business_facility,7,87,0.529902,26.7799,32.7637,11.43,0.036749,0.030125,2,0.285714
E3,business_coverage,3,88,0.373961,7.62879,12.6012,3.03,0.125438,0.077277,0,0.000000
E3,business_coverage,4,88,0.503171,7.62879,12.6012,4.76,0.124779,0.077027,0,0.000000
E3,business_coverage,5,88,0.589474,7.62879,12.6012,12.00,0.124387,0.076878,0,0.000000
E3,business_coverage,6,88,0.583990,7.62879,12.6012,17.54,0.124128,0.076779,1,0.166667
E3,business_coverage,7,88,0.570197,7.62879,12.6012,20.63,0.123944,0.076709,2,0.285714
E3,business_diversity,3,88,0.556220,16.8651,38.7139,0.00,0.058130,0.025609,0,0.000000
E3,business_diversity,4,88,0.639306,16.8651,38.7139,9.52,0.057989,0.025581,0,0.000000
E3,business_diversity,5,88,0.556213,16.8651,38.7139,18.00,0.057904,0.025565,1,0.200000
E3,business_diversity,6,88,0.540341,16.8651,38.7139,22.81,0.057848,0.025554,2,0.333333
E3,business_diversity,7,88,0.522936,16.8651,38.7139,25.40,0.057808,0.025546,3,0.428571
E3,business_facility,3,88,0.679315,2.13665,32.6363,12.12,0.398805,0.030329,0,0.000000
E3,business_facility,4,88,0.612089,16.1081,32.6363,21.43,0.060650,0.030290,0,0.000000
E3,business_facility,5,88,0.566265,16.1081,32.6363,28.00,0.060558,0.030267,1,0.200000
E3,business_facility,6,88,0.551209,16.1081,32.6363,31.58,0.060497,0.030252,2,0.333333
E3,business_facility,7,88,0.674556,16.1081,32.6363,33.33,0.060453,0.030241,2,0.285714
E3,business_coverage,3,89,0.829705,1.49515,13.6835,3.51,0.530798,0.071315,0,0.000000
E3,business_coverage,4,89,0.843646,1.49515,13.6835,6.76,0.518996,0.071102,0,0.000000
E3,business_coverage,5,89,0.878727,1.49515,13.7907,13.33,0.512272,0.070440,0,0.000000
E3,business_coverage,6,89,0.788575,1.49515,13.7907,20.95,0.507928,0.070357,1,0.166667
E3,business_coverage,7,89,0.719415,1.49515,13.7907,26.05,0.504889,0.070298,2,0.285714
E3,business_diversity,3,89,0.409699,9.30014,46.9969,1.75,0.103717,0.021127,0,0.000000
E3,business_diversity,4,89,0.342025,9.30014,46.9969,2.70,0.103267,0.021109,1,0.250000
E3,business_diversity,5,89,0.434009,9.30014,46.9969,2.22,0.102999,0.021098,1,0.200000
E3,business_diversity,6,89,0.530843,9.30014,46.9969,1.90,0.102821,0.021090,1,0.166667
E3,business_diversity,7,89,0.617172,9.30014,46.9969,3.36,0.102695,0.021085,1,0.142857
E3,business_facility,3,89,0.479353,5.46923,38.9281,0.00,0.171924,0.025469,0,0.000000
E3,business_facility,4,89,0.429294,9.45899,38.9281,1.35,0.101602,0.025442,0,0.000000
E3,business_facility,5,89,0.376217,9.45899,38.9281,2.22,0.101342,0.025426,1,0.200000
E3,business_facility,6,89,0.368241,9.45899,38.9281,1.90,0.101171,0.025415,1,0.166667
E3,business_facility,7,89,0.439629,9.45899,38.9281,1.68,0.101048,0.025407,1,0.142857
E3,business_coverage,3,90,0.870293,1.6934,7.99178,0.00,0.481913,0.119982,0,0.000000
E3,business_coverage,4,90,0.735991,14.1385,21.0736,4.29,0.068875,0.046615,0,0.000000
E3,business_coverage,5,90,0.653605,67.8396,21.0736,8.24,0.014654,0.046561,0,0.000000
E3,business_coverage,6,90,0.567438,67.8396,21.0736,14.14,0.014650,0.046524,1,0.166667
E3,business_coverage,7,90,0.596546,67.8396,21.0736,17.86,0.014648,0.046499,1,0.142857
E3,business_diversity,3,90,0.482057,6.32396,18.5358,0.00,0.149940,0.052985,0,0.000000
E3,business_diversity,4,90,0.423866,10.1037,21.8153,0.00,0.095360,0.045057,0,0.000000
E3,business_diversity,5,90,0.469529,10.1037,21.8153,0.00,0.095132,0.045007,0,0.000000
E3,business_diversity,6,90,0.566609,10.1037,21.8153,0.00,0.094981,0.044973,0,0.000000
E3,business_diversity,7,90,0.641596,10.1037,27.3998,1.79,0.094873,0.035931,0,0.000000
E3,business_facility,3,90,0.710465,69.5043,34.3872,0.00,0.014319,0.028800,0,0.000000
E3,business_facility,4,90,0.601170,69.5043,36.5741,0.00,0.014310,0.027063,0,0.000000
E3,business_facility,5,90,0.550820,69.5043,36.5741,0.00,0.014305,0.027044,0,0.000000
E3,business_facility,6,90,0.579957,69.5043,38.2611,0.00,0.014302,0.025853,0,0.000000
E3,business_facility,7,90,0.592242,69.5043,38.2611,0.00,0.014299,0.025845,0,0.000000
E3,business_coverage,3,91,0.773302,1,20.8116,10.42,0.703704,0.047285,1,0.333333
E3,business_coverage,4,91,0.655854,1,22.2539,14.52,0.683594,0.044184,2,0.500000
E3,business_coverage,5,91,0.707658,1.06321,22.6762,21.33,0.647236,0.043328,2,0.400000
E3,business_coverage,6,91,0.635691,1.06321,31.7795,27.59,0.640490,0.031057,3,0.500000
E3,business_coverage,7,91,0.690265,1.06321,31.7795,31.63,0.635796,0.031046,3,0.428571
E3,business_diversity,3,91,0.440951,25.2552,45.9693,0.00,0.039075,0.021596,0,0.000000
E3,business_diversity,4,91,0.634474,25.2552,45.9693,0.00,0.039012,0.021577,0,0.000000
E3,business_diversity,5,91,0.585842,25.2552,45.9693,5.33,0.038974,0.021565,0,0.000000
E3,business_diversity,6,91,0.678356,25.2552,45.9693,9.20,0.038948,0.021557,0,0.000000
E3,business_diversity,7,91,0.664122,25.2552,45.9693,14.29,0.038930,0.021552,0,0.000000
E3,business_facility,3,91,0.579206,12.9448,22.8906,0.00,0.075279,0.043053,0,0.000000
E3,business_facility,4,91,0.525808,12.9448,29.4672,0.00,0.075042,0.033507,0,0.000000
E3,business_facility,5,91,0.478286,40.1118,39.3394,2.67,0.024683,0.025163,0,0.000000
E3,business_facility,6,91,0.458024,40.1118,42.0083,4.60,0.024673,0.023570,0,0.000000
E3,business_facility,7,91,0.446097,40.1118,46.771,7.14,0.024666,0.021186,0,0.000000
E3,business_coverage,3,92,0.737683,5.43823,22.3644,3.33,0.172843,0.044051,0,0.000000
E3,business_coverage,4,92,0.634839,5.43823,22.3644,5.13,0.171588,0.043970,1,0.250000
E3,business_coverage,5,92,0.654060,5.43823,22.3644,8.42,0.170847,0.043921,1,0.200000
E3,business_coverage,6,92,0.597596,5.43823,25.6834,13.51,0.170357,0.038309,2,0.333333
E3,business_coverage,7,92,0.638723,5.43823,25.6834,16.67,0.170010,0.038292,2,0.285714
E3,business_diversity,3,92,0.581681,3.24293,32.6634,0.00,0.277753,0.030304,0,0.000000
E3,business_diversity,4,92,0.529032,25.5,48.4193,0.00,0.038643,0.020494,0,0.000000
E3,business_diversity,5,92,0.651462,25.5,48.4193,0.00,0.038605,0.020483,0,0.000000
E3,business_diversity,6,92,0.842134,25.5,48.4193,1.80,0.038580,0.020476,0,0.000000
E3,business_diversity,7,92,0.764066,25.5,48.4193,9.52,0.038563,0.020471,1,0.142857
E3,business_facility,3,92,0.581681,3.24293,23.4861,0.00,0.277753,0.041977,0,0.000000
E3,business_facility,4,92,0.670968,3.24293,27.3867,0.00,0.274502,0.036017,0,0.000000
E3,business_facility,5,92,0.628482,14.9451,41.3683,2.11,0.065144,0.023940,0,0.000000
E3,business_facility,6,92,0.591024,34.0361,46.9665,4.50,0.029023,0.021104,0,0.000000
E3,business_facility,7,92,0.560956,34.0361,46.9665,6.35,0.029013,0.021098,1,0.142857
E3,business_coverage,3,93,0.638420,6.58005,30.2098,11.11,0.144406,0.032738,0,0.000000
E3,business_coverage,4,93,0.537837,6.58005,34.7748,17.39,0.143531,0.028448,1,0.250000
E3,business_coverage,5,93,0.611548,6.58005,35.8312,20.00,0.143013,0.027599,1,0.200000
E3,business_coverage,6,93,0.586391,6.58005,43.2804,22.58,0.142670,0.022884,2,0.333333
E3,business_coverage,7,93,0.584696,6.58005,43.2804,23.53,0.142427,0.022878,3,0.428571
E3,business_diversity,3,93,0.733079,7.6773,34.7752,5.56,0.124681,0.028481,0,0.000000
E3,business_diversity,4,93,0.829257,7.6773,34.7752,8.70,0.124029,0.028447,0,0.000000
E3,business_diversity,5,93,0.756878,7.6773,34.7752,18.18,0.123642,0.028427,1,0.200000
E3,business_diversity,6,93,0.832920,7.6773,34.7752,23.81,0.123386,0.028414,1,0.166667
E3,business_diversity,7,93,0.893714,7.6773,34.7752,28.57,0.123204,0.028404,1,0.142857
E3,business_facility,3,93,0.757612,1.14074,50.3865,11.11,0.645417,0.019716,1,0.333333
E3,business_facility,4,93,0.697533,10.8109,71.1009,15.22,0.089340,0.013991,1,0.250000
E3,business_facility,5,93,0.649362,10.8109,71.1009,18.18,0.089140,0.013986,2,0.400000
E3,business_facility,6,93,0.646187,16.9461,71.1009,19.05,0.057578,0.013982,2,0.333333
E3,business_facility,7,93,0.640639,16.9461,71.1009,21.43,0.057539,0.013980,3,0.428571
E3,business_coverage,3,94,0.604445,4.04472,18.843,6.67,0.227420,0.052137,1,0.333333
E3,business_coverage,4,94,0.676617,4.04472,18.843,10.53,0.225244,0.052023,1,0.250000
E3,business_coverage,5,94,0.795155,4.04472,18.843,20.00,0.223965,0.051955,1,0.200000
E3,business_coverage,6,94,0.800942,4.04472,18.843,27.45,0.223124,0.051910,2,0.333333
E3,business_coverage,7,94,0.807216,4.04472,18.843,32.14,0.222528,0.051878,3,0.428571
E3,business_diversity,3,94,0.778353,27.7093,41.9529,0.00,0.035657,0.023647,0,0.000000
E3,business_diversity,4,94,0.829545,27.7093,41.9529,7.89,0.035603,0.023624,0,0.000000
E3,business_diversity,5,94,1.000000,27.7093,41.9529,15.56,0.035572,0.023610,0,0.000000
E3,business_diversity,6,94,0.955947,27.7093,41.9529,25.49,0.035551,0.023601,1,0.166667
E3,business_diversity,7,94,0.959016,27.7093,41.9529,32.14,0.035536,0.023594,2,0.285714
E3,business_facility,3,94,0.554487,11.621,39.2534,3.33,0.083606,0.025260,1,0.333333
E3,business_facility,4,94,0.497110,19.1935,41.1874,2.63,0.051092,0.024059,1,0.250000
E3,business_facility,5,94,0.690774,19.1935,41.1874,2.22,0.051026,0.024045,1,0.200000
E3,business_facility,6,94,0.710858,19.1935,41.1874,9.80,0.050983,0.024035,2,0.333333
E3,business_facility,7,94,0.731959,19.1935,41.1874,14.29,0.050952,0.024028,3,0.428571
E3,business_coverage,3,95,0.312721,5.73423,57.9067,8.33,0.164450,0.017170,1,0.333333
E3,business_coverage,4,95,0.286004,16.5597,57.9067,8.70,0.059034,0.017158,1,0.250000
E3,business_coverage,5,95,0.391667,16.5597,57.9067,9.09,0.058946,0.017150,1,0.200000
E3,business_coverage,6,95,0.375421,16.5597,57.9067,12.70,0.058888,0.017145,2,0.333333
E3,business_coverage,7,95,0.473751,16.5597,57.9067,14.29,0.058847,0.017142,2,0.285714
E3,business_diversity,3,95,0.648510,2.49761,21.1125,13.89,0.349325,0.046621,0,0.000000
E3,business_diversity,4,95,0.531557,2.49761,21.1125,23.91,0.344179,0.046531,1,0.250000
E3,business_diversity,5,95,0.572917,2.49761,21.1125,29.09,0.341193,0.046476,1,0.200000
E3,business_diversity,6,95,0.577352,2.49761,22.0689,33.33,0.339242,0.044466,2,0.333333
E3,business_diversity,7,95,0.628991,148.42,22.0689,35.71,0.006718,0.044442,2,0.285714
E3,business_facility,3,95,0.305305,96.8489,23.5865,5.56,0.010290,0.041801,0,0.000000
E3,business_facility,4,95,0.310811,96.8489,23.5865,6.52,0.010285,0.041728,0,0.000000
E3,business_facility,5,95,0.390244,96.8489,43.7388,7.27,0.010283,0.022655,0,0.000000
E3,business_facility,6,95,0.501202,96.8489,43.7388,12.70,0.010281,0.022646,0,0.000000
E3,business_facility,7,95,0.660059,96.8489,43.7388,17.14,0.010280,0.022640,0,0.000000
E3,business_coverage,3,96,0.315789,2.22222,16.5491,9.52,0.385875,0.059217,1,0.333333
E3,business_coverage,4,96,0.302189,2.22222,16.5491,11.54,0.379598,0.059071,2,0.500000
E3,business_coverage,5,96,0.517270,2.22222,16.5491,10.00,0.375968,0.058983,2,0.400000
E3,business_coverage,6,96,0.705023,2.22222,24.9756,9.09,0.373602,0.039377,2,0.333333
E3,business_diversity,3,96,0.712871,11.2141,29.8547,19.05,0.086549,0.033123,0,0.000000
E3,business_diversity,4,96,0.837607,11.2141,29.8547,30.77,0.086235,0.033077,0,0.000000
